,Unnamed: 0,Data ID,Link,Posting Date,Location,City,Neighbourhood,Full Address,Address,Miete,Pure rent,Service Charge,Other Charge,Größe,Date From,Date To,DataFrame,Deposit,Rooms,Full Address Lenght,EUR / SQM
354,354,2akt35p,https://www.immowelt.de/expose/2akt35p,,,Berlin,Spandau,"Am Maselakepark 17, Berlin (Spandau)",Am maselakepark 17,1593.0,1.593,5000,5000,85.0,,,20230424,5000,3.0,2,18.741176470588236
355,355,2a2r35p,https://www.immowelt.de/expose/2a2r35p,,,Berlin,Spandau,"Am Maselakepark 17, Berlin (Spandau)",Am maselakepark 17,1877.0,1.877,5000,5000,94.0,,,20230424,5000,3.0,2,19.96808510638298
356,356,2akn35p,https://www.immowelt.de/expose/2akn35p,,,Berlin,Spandau,"Am Maselakepark 17, Berlin (Spandau)",Am maselakepark 17,1756.0,1.756,5000,5000,94.0,,,20230424,5000,4.0,2,18.680851063829788
357,357,2aetu5z,https://www.immowelt.de/expose/2aetu5z,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,1690.0,1.690,5000,5000,72.64,,,20230424,5000,2.0,1,23.265418502202643
358,358,2aea35p,https://www.immowelt.de/expose/2aea35p,,,Berlin,Spandau,"Am Maselakepark 13, Berlin (Spandau)",Am maselakepark 13,1343.0,1.343,5000,5000,72.0,,,20230424,5000,2.0,2,18.65277777777778
359,359,2am735p,https://www.immowelt.de/expose/2am735p,,,Berlin,Spandau,"Am Maselakepark 17, Berlin (Spandau)",Am maselakepark 17,2407.0,2.407,5000,5000,134.0,,,20230424,5000,5.0,2,17.96268656716418
360,360,2as625p,https://www.immowelt.de/expose/2as625p,,,Berlin,Friedrichsfelde,"KraetkestraÃe 27, Berlin (Friedrichsfelde)",Kraetkestrße 27,701.5,"701,50",5000,5000,50.1,,,20230424,5000,1.5,2,14.001996007984031
361,361,2auhu5n,https://www.immowelt.de/expose/2auhu5n,,,Berlin,Mitte,"ZimmerstraÃe 92, Berlin (Mitte)",Zimmerstrße 92,2600.0,2.600,5000,5000,104.84,,,20230424,5000,3.0,2,24.799694772987408
362,362,2aghu5n,https://www.immowelt.de/expose/2aghu5n,,,Berlin,Mitte,"ZimmerstraÃe 94, Berlin (Mitte)",Zimmerstrße 94,2250.0,2.250,5000,5000,87.62,,,20230424,5000,4.0,2,25.679068705774935
363,363,2atnt5n,https://www.immowelt.de/expose/2atnt5n,,,Berlin,Grunewald,"MenzelstraÃe 7, Berlin (Grunewald)",Menzelstrße 7,3300.0,3.300,5000,5000,110.0,,,20230424,5000,3.0,2,30.0
364,364,2anlp5n,https://www.immowelt.de/expose/2anlp5n,,,Berlin,Steglitz,"SchloÃstr. 42, Berlin (Steglitz)",Schloãstr. 42,2904.3,"2.904,30",5000,5000,205.92,,,20230424,5000,5.0,2,14.10402097902098
365,365,2a4uu5z,https://www.immowelt.de/expose/2a4uu5z,,,Berlin,Friedrichsfelde,Berlin (Friedrichsfelde),,1399.0,1.399,5000,5000,62.06,,,20230424,5000,2.0,1,22.542700612310668
366,366,2ay735n,https://www.immowelt.de/expose/2ay735n,,,Berlin,Charlottenburg,Berlin (Charlottenburg),,1750.0,1.750,5000,5000,66.0,,,20230424,5000,2.0,1,26.515151515151516
367,367,2av735n,https://www.immowelt.de/expose/2av735n,,,Berlin,Charlottenburg,Berlin (Charlottenburg),,1700.0,1.700,5000,5000,56.0,,,20230424,5000,2.0,1,30.357142857142858
368,368,27zcz5n,https://www.immowelt.de/expose/27zcz5n,,,Berlin,Moabit,"Wilhelmshavener Str. 18, Berlin (Moabit)",Wilhelmshavener str. 18,1300.0,1.300,5000,5000,41.0,,,20230424,5000,2.0,2,31.70731707317073
369,369,2ap4p5x,https://www.immowelt.de/expose/2ap4p5x,,,Berlin,Gesundbrunnen,"Freienwalder StraÃe 19 a, Berlin (Gesundbrunnen)",Freienwalder strße 19 a,1077.0,1.077,5000,5000,39.15,,,20230424,5000,1.0,2,27.509578544061302
370,370,2ah6c5m,https://www.immowelt.de/expose/2ah6c5m,,,Berlin,Wilmersdorf,"Detmolder Str. 19, Berlin (Wilmersdorf)",Detmolder str. 19,1350.0,1.350,5000,5000,41.38,,,20230424,5000,1.0,2,32.62445625906235
371,371,2a27t5z,https://www.immowelt.de/expose/2a27t5z,,,Berlin,Niederschöneweide,"MoosstraÃe 70, Berlin (NiederschÃ¶neweide)",Moosstrße 70,1345.0,1.345,5000,5000,88.9,,,20230424,5000,4.0,2,15.12935883014623
372,372,2awta5m,https://www.immowelt.de/expose/2awta5m,,,Berlin,Friedenau,Berlin (Friedenau),,1700.0,1.700,5000,5000,113.4,,,20230424,5000,1.0,1,14.991181657848324
373,373,2aygz5l,https://www.immowelt.de/expose/2aygz5l,,,Berlin,Grunewald,Berlin (Grunewald),,3500.0,3.500,5000,5000,197.0,,,20230424,5000,5.0,1,17.766497461928935
374,374,2ad3y5l,https://www.immowelt.de/expose/2ad3y5l,,,Berlin,Heinersdorf,"Prenzlauer Promenade 49E, Berlin (Heinersdorf)",Prenzlauer promenade 49e,2000.0,2.000,5000,5000,87.08,,,20230424,5000,3.0,2,22.96738631143776
375,375,2alcu5l,https://www.immowelt.de/expose/2alcu5l,,,Berlin,Charlottenburg,"WitzlebenstraÃe 25, Berlin (Charlottenburg)",Witzlebenstrße 25,2640.0,2.640,5000,5000,126.0,,,20230424,5000,2.0,2,20.952380952380953
376,376,2aruu5z,https://www.immowelt.de/expose/2aruu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,681.0,681,5000,5000,18.4,,,20230424,5000,1.0,1,37.01086956521739
377,377,2asf45n,https://www.immowelt.de/expose/2asf45n,,,Berlin,Tegel,"Berliner Str. 105, Berlin (Tegel)",Berliner str. 105,984.5,"984,50",5000,5000,61.52,,,20230424,5000,3.0,2,16.002925877763328
378,378,2audj5l,https://www.immowelt.de/expose/2audj5l,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,2000.0,2.000,5000,5000,87.41,,,20230424,5000,2.0,1,22.880677268047137
379,379,2adtu5z,https://www.immowelt.de/expose/2adtu5z,,,Berlin,Oberschöneweide,Berlin (OberschÃ¶neweide),,672.0,672,5000,5000,27.3,,,20230424,5000,1.0,1,24.615384615384613
380,380,2arlp5x,https://www.immowelt.de/expose/2arlp5x,,,Berlin,Neukölln,Berlin (NeukÃ¶lln),,2100.0,2.100,5000,5000,72.0,,,20230424,5000,3.0,1,29.166666666666668
381,381,2amle5l,https://www.immowelt.de/expose/2amle5l,,,Berlin,Charlottenburg,Berlin (Charlottenburg),,400.0,400,5000,5000,20.0,,,20230424,5000,1.0,1,20.0
382,382,2agtd5l,https://www.immowelt.de/expose/2agtd5l,,,Berlin,Friedrichsfelde,Berlin (Friedrichsfelde),,598.0,598,5000,5000,68.0,,,20230424,5000,2.0,1,8.794117647058824
383,383,2adtd5l,https://www.immowelt.de/expose/2adtd5l,,,Berlin,Prenzlauer,Berlin (Prenzlauer Berg),,680.0,680,5000,5000,60.0,,,20230424,5000,2.0,1,11.333333333333334
384,384,2aatd5l,https://www.immowelt.de/expose/2aatd5l,,,Berlin,Wedding,Berlin (Wedding),,700.0,700,5000,5000,55.0,,,20230424,5000,2.0,1,12.727272727272727
385,385,2a8td5l,https://www.immowelt.de/expose/2a8td5l,,,Berlin,Wedding,Berlin (Wedding),,499.0,499,5000,5000,42.0,,,20230424,5000,1.5,1,11.880952380952381
386,386,2a7td5l,https://www.immowelt.de/expose/2a7td5l,,,Berlin,Neukölln,Berlin (NeukÃ¶lln),,270.0,270,5000,5000,41.0,,,20230424,5000,1.5,1,6.585365853658536
387,387,2a5td5l,https://www.immowelt.de/expose/2a5td5l,,,Berlin,Spandau,Berlin (Spandau),,950.0,950,5000,5000,72.0,,,20230424,5000,2.0,1,13.194444444444445
388,388,2a3td5l,https://www.immowelt.de/expose/2a3td5l,,,Berlin,Kreuzberg,Berlin (Kreuzberg),,900.0,900,5000,5000,85.0,,,20230424,5000,4.0,1,10.588235294117647
389,389,2axsd5l,https://www.immowelt.de/expose/2axsd5l,,,Berlin,Neu-Hohenschönhausen,Berlin (Neu-HohenschÃ¶nhausen),,485.0,485,5000,5000,49.0,,,20230424,5000,2.0,1,9.89795918367347
390,390,2ausd5l,https://www.immowelt.de/expose/2ausd5l,,,Berlin,Neukölln,Berlin (NeukÃ¶lln),,750.0,750,5000,5000,90.0,,,20230424,5000,3.0,1,8.333333333333334
391,391,2aqsd5l,https://www.immowelt.de/expose/2aqsd5l,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,520.0,520,5000,5000,70.0,,,20230424,5000,2.0,1,7.428571428571429
392,392,2ahsd5l,https://www.immowelt.de/expose/2ahsd5l,,,Berlin,Prenzlauer,Berlin (Prenzlauer Berg),,900.0,900,5000,5000,76.0,,,20230424,5000,2.0,1,11.842105263157896
393,393,2aesd5l,https://www.immowelt.de/expose/2aesd5l,,,Berlin,Schmargendorf,Berlin (Schmargendorf),,2248.0,2.248,5000,5000,172.0,,,20230424,5000,5.0,1,13.069767441860465
394,394,2aasd5l,https://www.immowelt.de/expose/2aasd5l,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,946.0,946,5000,5000,128.0,,,20230424,5000,4.0,1,7.390625
395,395,2a8sd5l,https://www.immowelt.de/expose/2a8sd5l,,,Berlin,Friedrichsfelde,Berlin (Friedrichsfelde),,350.0,350,5000,5000,50.0,,,20230424,5000,2.0,1,7.0
396,396,2a3sd5l,https://www.immowelt.de/expose/2a3sd5l,,,Berlin,Mitte,Berlin (Mitte),,1250.0,1.250,5000,5000,67.0,,,20230424,5000,2.0,1,18.65671641791045
397,397,2axrd5l,https://www.immowelt.de/expose/2axrd5l,,,Berlin,WeiÃensee,Berlin (WeiÃensee),,589.0,589,5000,5000,59.0,,,20230424,5000,2.0,1,9.983050847457626
398,398,2anrd5l,https://www.immowelt.de/expose/2anrd5l,,,Berlin,Französisch,Berlin (FranzÃ¶sisch Buchholz),,1080.0,1.080,5000,5000,99.0,,,20230424,5000,4.0,1,10.909090909090908
399,399,2adrd5l,https://www.immowelt.de/expose/2adrd5l,,,Berlin,Charlottenburg,Berlin (Charlottenburg),,630.0,630,5000,5000,57.0,,,20230424,5000,2.0,1,11.052631578947368
400,400,2abrd5l,https://www.immowelt.de/expose/2abrd5l,,,Berlin,Friedrichsfelde,Berlin (Friedrichsfelde),,365.0,365,5000,5000,65.0,,,20230424,5000,4.0,1,5.615384615384615
401,401,2a6rd5l,https://www.immowelt.de/expose/2a6rd5l,,,Berlin,Schöneberg,Berlin (SchÃ¶neberg),,814.0,814,5000,5000,89.0,,,20230424,5000,3.0,1,9.146067415730338
402,402,2a4rd5l,https://www.immowelt.de/expose/2a4rd5l,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,1600.0,1.600,5000,5000,110.0,,,20230424,5000,4.0,1,14.545454545454545
403,403,2azqd5l,https://www.immowelt.de/expose/2azqd5l,,,Berlin,Wedding,Berlin (Wedding),,1050.0,1.050,5000,5000,75.0,,,20230424,5000,2.0,1,14.0
404,404,2avqd5l,https://www.immowelt.de/expose/2avqd5l,,,Berlin,Prenzlauer,Berlin (Prenzlauer Berg),,850.0,850,5000,5000,55.0,,,20230424,5000,2.0,1,15.454545454545455
405,405,2aqqd5l,https://www.immowelt.de/expose/2aqqd5l,,,Berlin,Alt-Hohenschönhausen,Berlin (Alt-HohenschÃ¶nhausen),,740.0,740,5000,5000,48.0,,,20230424,5000,2.0,1,15.416666666666666
406,406,2anqd5l,https://www.immowelt.de/expose/2anqd5l,,,Berlin,Moabit,Berlin (Moabit),,1171.0,1.171,5000,5000,55.0,,,20230424,5000,2.0,1,21.29090909090909
407,407,2agqd5l,https://www.immowelt.de/expose/2agqd5l,,,Berlin,MÃ¤rkisches,Berlin (MÃ¤rkisches Viertel),,450.0,450,5000,5000,71.0,,,20230424,5000,2.0,1,6.338028169014085
408,408,2aaqd5l,https://www.immowelt.de/expose/2aaqd5l,,,Berlin,Lichtenberg,Berlin (Lichtenberg),,570.0,570,5000,5000,44.0,,,20230424,5000,2.0,1,12.954545454545455
409,409,2a9qd5l,https://www.immowelt.de/expose/2a9qd5l,,,Berlin,Kreuzberg,Berlin (Kreuzberg),,800.0,800,5000,5000,74.0,,,20230424,5000,2.0,1,10.81081081081081
410,410,2a8qd5l,https://www.immowelt.de/expose/2a8qd5l,,,Berlin,Moabit,Berlin (Moabit),,530.0,530,5000,5000,37.0,,,20230424,5000,1.0,1,14.324324324324325
411,411,2ab285l,https://www.immowelt.de/expose/2ab285l,,,Berlin,Kreuzberg,Berlin (Kreuzberg),,3575.0,3.575,5000,5000,145.0,,,20230424,5000,5.0,1,24.655172413793103
412,412,2a5cw5m,https://www.immowelt.de/expose/2a5cw5m,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,1100.0,1.100,5000,5000,33.0,,,20230424,5000,1.0,1,33.333333333333336
413,413,2ale45l,https://www.immowelt.de/expose/2ale45l,,,Berlin,Mitte,"OberwallstraÃe 13, Berlin (Mitte)",Oberwallstrße 13,15000.0,15.000,5000,5000,456.0,,,20230424,5000,4.0,2,32.89473684210526
414,414,2ana65k,https://www.immowelt.de/expose/2ana65k,,,Berlin,/,Berlin / GrÃ¼nau (GrÃ¼nau),,1300.0,1.300,5000,5000,66.19,,,20230424,5000,2.0,1,19.640429067835022
415,415,2a8xw5j,https://www.immowelt.de/expose/2a8xw5j,,,Berlin,Prenzlauer,"Fritz-Riedel-Str. 16, Berlin (Prenzlauer Berg)",Fritz-riedel-str. 16,3035.0,3.035,5000,5000,131.9,,,20230424,5000,4.0,2,23.009855951478393
416,416,2ahsu5z,https://www.immowelt.de/expose/2ahsu5z,,,Berlin,Moabit,Berlin (Moabit),,1317.0,1.317,5000,5000,46.5,,,20230424,5000,2.0,1,28.322580645161292
417,417,2ajpl5h,https://www.immowelt.de/expose/2ajpl5h,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,4300.0,4.300,5000,5000,139.0,,,20230424,5000,3.0,1,30.93525179856115
418,418,2abpl5h,https://www.immowelt.de/expose/2abpl5h,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,1900.0,1.900,5000,5000,59.0,,,20230424,5000,2.0,1,32.20338983050848
419,419,2aapl5h,https://www.immowelt.de/expose/2aapl5h,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,2950.0,2.950,5000,5000,102.0,,,20230424,5000,3.0,1,28.92156862745098
420,420,2a9pl5h,https://www.immowelt.de/expose/2a9pl5h,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,2850.0,2.850,5000,5000,102.0,,,20230424,5000,3.0,1,27.941176470588236
421,421,2a4pl5h,https://www.immowelt.de/expose/2a4pl5h,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,1850.0,1.850,5000,5000,61.0,,,20230424,5000,2.0,1,30.327868852459016
422,422,2a3pl5h,https://www.immowelt.de/expose/2a3pl5h,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,2750.0,2.750,5000,5000,98.0,,,20230424,5000,3.0,1,28.06122448979592
423,423,2a2pl5h,https://www.immowelt.de/expose/2a2pl5h,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,1800.0,1.800,5000,5000,61.0,,,20230424,5000,2.0,1,29.508196721311474
424,424,2awnl5h,https://www.immowelt.de/expose/2awnl5h,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,1800.0,1.800,5000,5000,63.0,,,20230424,5000,2.0,1,28.571428571428573
425,425,2a64k5h,https://www.immowelt.de/expose/2a64k5h,,,Berlin,Charlottenburg,Berlin (Charlottenburg),,4500.0,4.500,5000,5000,170.0,,,20230424,5000,5.0,1,26.470588235294116
426,426,2aelx5p,https://www.immowelt.de/expose/2aelx5p,,,Berlin,Wilmersdorf,"FasanenstraÃe 44, Berlin (Wilmersdorf)",Fasanenstrße 44,1690.0,1.690,5000,5000,130.0,,,20230424,5000,4.0,2,13.0
427,427,2a5tu5z,https://www.immowelt.de/expose/2a5tu5z,,,Berlin,Friedrichsfelde,Berlin (Friedrichsfelde),,1542.0,1.542,5000,5000,61.1,,,20230424,5000,3.0,1,25.237315875613746
428,428,2a8xn5g,https://www.immowelt.de/expose/2a8xn5g,,,Berlin,Dahlem,Berlin (Dahlem),,6361.0,6.361,5000,5000,235.6,,,20230424,5000,5.0,1,26.999151103565367
429,429,2abgn5g,https://www.immowelt.de/expose/2abgn5g,,,Berlin,Dahlem,Berlin (Dahlem),,6227.0,6.227,5000,5000,189.0,,,20230424,5000,4.5,1,32.94708994708995
430,430,2a9qm5g,https://www.immowelt.de/expose/2a9qm5g,,,Berlin,Charlottenburg,"Lietzenburger Str. 56, Berlin (Charlottenburg)",Lietzenburger str. 56,1840.0,1.840,5000,5000,40.0,,,20230424,5000,1.0,2,46.0
431,431,2aqdm5g,https://www.immowelt.de/expose/2aqdm5g,,,Berlin,Mitte,Berlin (Mitte),,2150.0,2.150,5000,5000,77.0,,,20230424,5000,3.0,1,27.92207792207792
432,432,2ahmx5f,https://www.immowelt.de/expose/2ahmx5f,,,Berlin,Wilmersdorf,"UhlandstraÃe 107A, Berlin (Wilmersdorf)",Uhlandstrße 107a,1728.0,1.728,5000,5000,63.2,,,20230424,5000,2.0,2,27.341772151898734
433,433,2a5mx5f,https://www.immowelt.de/expose/2a5mx5f,,,Berlin,Wilmersdorf,"UhlandstraÃe 107A, Berlin (Wilmersdorf)",Uhlandstrße 107a,1701.0,1.701,5000,5000,62.51,,,20230424,5000,2.0,2,27.211646136618143
434,434,2awkx5f,https://www.immowelt.de/expose/2awkx5f,,,Berlin,Wilmersdorf,"UhlandstraÃe 107A, Berlin (Wilmersdorf)",Uhlandstrße 107a,1275.0,1.275,5000,5000,41.1,,,20230424,5000,2.0,2,31.021897810218977
435,435,2a9mk5x,https://www.immowelt.de/expose/2a9mk5x,,,Berlin,Wilmersdorf,"UhlandstraÃe 107A, Berlin (Wilmersdorf)",Uhlandstrße 107a,720.0,720,5000,5000,25.21,,,20230424,5000,1.0,2,28.560095200317335
436,436,2a7fx5f,https://www.immowelt.de/expose/2a7fx5f,,,Berlin,Wilmersdorf,"UhlandstraÃe 107A, Berlin (Wilmersdorf)",Uhlandstrße 107a,1561.0,1.561,5000,5000,68.99,,,20230424,5000,2.0,2,22.62646760400058
437,437,2asex5f,https://www.immowelt.de/expose/2asex5f,,,Berlin,Wilmersdorf,"UhlandstraÃe 107A, Berlin (Wilmersdorf)",Uhlandstrße 107a,1373.0,1.373,5000,5000,58.51,,,20230424,5000,2.0,2,23.466074175354642
438,438,2aleq5f,https://www.immowelt.de/expose/2aleq5f,,,Berlin,Neukölln,Berlin (NeukÃ¶lln),,700.0,700,5000,5000,64.0,,,20230424,5000,2.0,1,10.9375
439,439,2akeq5f,https://www.immowelt.de/expose/2akeq5f,,,Berlin,WeiÃensee,Berlin (WeiÃensee),,900.0,900,5000,5000,80.0,,,20230424,5000,2.5,1,11.25
440,440,2aheq5f,https://www.immowelt.de/expose/2aheq5f,,,Berlin,Tempelhof,Berlin (Tempelhof),,504.0,504,5000,5000,66.0,,,20230424,5000,2.0,1,7.636363636363637
441,441,2afeq5f,https://www.immowelt.de/expose/2afeq5f,,,Berlin,Charlottenburg,Berlin (Charlottenburg),,402.0,402,5000,5000,38.0,,,20230424,5000,1.0,1,10.578947368421053
442,442,2aeeq5f,https://www.immowelt.de/expose/2aeeq5f,,,Berlin,Moabit,Berlin (Moabit),,500.0,500,5000,5000,47.0,,,20230424,5000,1.0,1,10.638297872340425
443,443,2adeq5f,https://www.immowelt.de/expose/2adeq5f,,,Berlin,Wedding,Berlin (Wedding),,644.0,644,5000,5000,50.0,,,20230424,5000,2.0,1,12.88
444,444,2aaeq5f,https://www.immowelt.de/expose/2aaeq5f,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,1312.0,1.312,5000,5000,96.0,,,20230424,5000,3.0,1,13.666666666666666
445,445,2a5eq5f,https://www.immowelt.de/expose/2a5eq5f,,,Berlin,Steglitz,Berlin (Steglitz),,1226.0,1.226,5000,5000,104.0,,,20230424,5000,3.0,1,11.788461538461538
446,446,2a2eq5f,https://www.immowelt.de/expose/2a2eq5f,,,Berlin,Reinickendorf,Berlin (Reinickendorf),,550.0,550,5000,5000,61.0,,,20230424,5000,2.0,1,9.01639344262295
447,447,2awdq5f,https://www.immowelt.de/expose/2awdq5f,,,Berlin,Pankow,Berlin (Pankow),,900.0,900,5000,5000,59.0,,,20230424,5000,2.0,1,15.254237288135593
448,448,2avdq5f,https://www.immowelt.de/expose/2avdq5f,,,Berlin,Charlottenburg,Berlin (Charlottenburg),,400.0,400,5000,5000,50.0,,,20230424,5000,2.0,1,8.0
449,449,2audq5f,https://www.immowelt.de/expose/2audq5f,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,1500.0,1.500,5000,5000,75.0,,,20230424,5000,3.0,1,20.0
450,450,2atdq5f,https://www.immowelt.de/expose/2atdq5f,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,613.0,613,5000,5000,79.0,,,20230424,5000,2.0,1,7.7594936708860756
451,451,2asdq5f,https://www.immowelt.de/expose/2asdq5f,,,Berlin,Kreuzberg,Berlin (Kreuzberg),,670.0,670,5000,5000,65.0,,,20230424,5000,2.0,1,10.307692307692308
452,452,2aqdq5f,https://www.immowelt.de/expose/2aqdq5f,,,Berlin,Lichtenberg,Berlin (Lichtenberg),,1260.0,1.260,5000,5000,95.0,,,20230424,5000,4.0,1,13.263157894736842
453,453,2apdq5f,https://www.immowelt.de/expose/2apdq5f,,,Berlin,Charlottenburg,Berlin (Charlottenburg),,800.0,800,5000,5000,90.0,,,20230424,5000,3.0,1,8.88888888888889
454,454,2andq5f,https://www.immowelt.de/expose/2andq5f,,,Berlin,Kreuzberg,Berlin (Kreuzberg),,1300.0,1.300,5000,5000,84.0,,,20230424,5000,2.0,1,15.476190476190476
455,455,2amdq5f,https://www.immowelt.de/expose/2amdq5f,,,Berlin,Lichtenberg,Berlin (Lichtenberg),,696.0,696,5000,5000,67.0,,,20230424,5000,2.0,1,10.388059701492537
456,456,2ahdq5f,https://www.immowelt.de/expose/2ahdq5f,,,Berlin,Schöneberg,Berlin (SchÃ¶neberg),,347.0,347,5000,5000,60.0,,,20230424,5000,2.0,1,5.783333333333333
457,457,2agdq5f,https://www.immowelt.de/expose/2agdq5f,,,Berlin,Wedding,Berlin (Wedding),,709.0,709,5000,5000,75.0,,,20230424,5000,2.0,1,9.453333333333333
458,458,2afdq5f,https://www.immowelt.de/expose/2afdq5f,,,Berlin,Prenzlauer,Berlin (Prenzlauer Berg),,1380.0,1.380,5000,5000,78.0,,,20230424,5000,2.0,1,17.692307692307693
459,459,2aedq5f,https://www.immowelt.de/expose/2aedq5f,,,Berlin,Lichtenrade,Berlin (Lichtenrade),,650.0,650,5000,5000,78.0,,,20230424,5000,3.0,1,8.333333333333334
460,460,2aadq5f,https://www.immowelt.de/expose/2aadq5f,,,Berlin,Gesundbrunnen,Berlin (Gesundbrunnen),,1002.0,1.002,5000,5000,60.0,,,20230424,5000,3.0,1,16.7
461,461,2a9dq5f,https://www.immowelt.de/expose/2a9dq5f,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,492.0,492,5000,5000,68.0,,,20230424,5000,2.0,1,7.235294117647059
462,462,2a8dq5f,https://www.immowelt.de/expose/2a8dq5f,,,Berlin,MÃ¤rkisches,Berlin (MÃ¤rkisches Viertel),,900.0,900,5000,5000,66.0,,,20230424,5000,3.0,1,13.636363636363637
463,463,2a7dq5f,https://www.immowelt.de/expose/2a7dq5f,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,859.0,859,5000,5000,71.0,,,20230424,5000,2.0,1,12.098591549295774
464,464,2a4dq5f,https://www.immowelt.de/expose/2a4dq5f,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,1600.0,1.600,5000,5000,130.0,,,20230424,5000,4.0,1,12.307692307692308
465,465,2a2dq5f,https://www.immowelt.de/expose/2a2dq5f,,,Berlin,Prenzlauer,Berlin (Prenzlauer Berg),,801.0,801,5000,5000,71.0,,,20230424,5000,2.0,1,11.28169014084507
466,466,2aycq5f,https://www.immowelt.de/expose/2aycq5f,,,Berlin,Mitte,Berlin (Mitte),,529.0,529,5000,5000,50.0,,,20230424,5000,2.0,1,10.58
467,467,2axcq5f,https://www.immowelt.de/expose/2axcq5f,,,Berlin,Prenzlauer,Berlin (Prenzlauer Berg),,1564.0,1.564,5000,5000,102.0,,,20230424,5000,3.0,1,15.333333333333334
468,468,2awcq5f,https://www.immowelt.de/expose/2awcq5f,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,615.0,615,5000,5000,84.0,,,20230424,5000,2.5,1,7.321428571428571
469,469,2avcq5f,https://www.immowelt.de/expose/2avcq5f,,,Berlin,Gesundbrunnen,Berlin (Gesundbrunnen),,450.0,450,5000,5000,55.0,,,20230424,5000,2.0,1,8.181818181818182
470,470,2aucq5f,https://www.immowelt.de/expose/2aucq5f,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,483.0,483,5000,5000,42.0,,,20230424,5000,1.0,1,11.5
471,471,2atcq5f,https://www.immowelt.de/expose/2atcq5f,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,758.0,758,5000,5000,49.0,,,20230424,5000,2.0,1,15.46938775510204
472,472,2aqcq5f,https://www.immowelt.de/expose/2aqcq5f,,,Berlin,Charlottenburg,Berlin (Charlottenburg),,800.0,800,5000,5000,62.0,,,20230424,5000,2.0,1,12.903225806451612
473,473,2apcq5f,https://www.immowelt.de/expose/2apcq5f,,,Berlin,Steglitz,Berlin (Steglitz),,900.0,900,5000,5000,72.0,,,20230424,5000,3.0,1,12.5
474,474,2ahcq5f,https://www.immowelt.de/expose/2ahcq5f,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,900.0,900,5000,5000,72.0,,,20230424,5000,3.0,1,12.5
475,475,2aecq5f,https://www.immowelt.de/expose/2aecq5f,,,Berlin,Pankow,Berlin (Pankow),,775.0,775,5000,5000,85.0,,,20230424,5000,3.0,1,9.117647058823529
476,476,2abcq5f,https://www.immowelt.de/expose/2abcq5f,,,Berlin,Kaulsdorf,Berlin (Kaulsdorf),,785.0,785,5000,5000,86.0,,,20230424,5000,4.0,1,9.127906976744185
477,477,2aacq5f,https://www.immowelt.de/expose/2aacq5f,,,Berlin,Kreuzberg,Berlin (Kreuzberg),,625.0,625,5000,5000,38.0,,,20230424,5000,1.0,1,16.44736842105263
478,478,2a9cq5f,https://www.immowelt.de/expose/2a9cq5f,,,Berlin,Neukölln,Berlin (NeukÃ¶lln),,750.0,750,5000,5000,64.0,,,20230424,5000,2.0,1,11.71875
479,479,2a7cq5f,https://www.immowelt.de/expose/2a7cq5f,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,990.0,990,5000,5000,90.0,,,20230424,5000,3.0,1,11.0
480,480,2a5cq5f,https://www.immowelt.de/expose/2a5cq5f,,,Berlin,Charlottenburg,Berlin (Charlottenburg),,900.0,900,5000,5000,70.0,,,20230424,5000,2.0,1,12.857142857142858
481,481,2a4cq5f,https://www.immowelt.de/expose/2a4cq5f,,,Berlin,Wilmersdorf,Berlin (Wilmersdorf),,900.0,900,5000,5000,45.0,,,20230424,5000,2.0,1,20.0
482,482,2a3cq5f,https://www.immowelt.de/expose/2a3cq5f,,,Berlin,Friedrichshain,Berlin (Friedrichshain),,490.0,490,5000,5000,45.0,,,20230424,5000,2.0,1,10.88888888888889
483,483,2a2cq5f,https://www.immowelt.de/expose/2a2cq5f,,,Berlin,Schöneberg,Berlin (SchÃ¶neberg),,840.0,840,5000,5000,74.0,,,20230424,5000,2.0,1,11.35135135135135
