Posting Date,Pure Rent,Size,Date From,Date To,Lease term,EUR / SQM,Name,Neighbourhood,Date To (Year - Month),Latitude,Longitude
07.04.2023,320,22,2023-04-07,,,14.54545455,07.04.2023-320.0-14.545454545454545 Berlin,Berlin,,52.5170365,13.3888599
07.04.2023,1066,38,2023-04-23,,,28.05263158,07.04.2023-1066.0-28.05263157894737 Berlin,Berlin,,52.5170365,13.3888599
07.04.2023,1000,55,2023-04-10,2024-01-01,9,18.18181818,07.04.2023-1000.0-18.181818181818183 Berlin  Mitte,Mitte,2024-01,52.5178855,13.4040601
07.04.2023,250,45,2023-05-22,2023-05-28,0,5.555555556,07.04.2023-250.0-5.555555555555555 Berlin  Neukölln,Neukölln,2023-05,52.4811497,13.4353501
07.04.2023,790,56,2023-04-08,2023-07-31,3,14.10714286,07.04.2023-790.0-14.107142857142858 Berlin,Berlin,2023-07,52.5170365,13.3888599
07.04.2023,1250,54,2023-05-01,2024-04-30,11,23.14814815,07.04.2023-1250.0-23.14814814814815 Berlin  Reinickendorf,Reinickendorf,2024-04,52.6047631,13.2952872
07.04.2023,95,100,2023-05-17,2023-05-29,0,0.95,07.04.2023-95.0-0.95 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
07.04.2023,1500,85,2023-05-25,2023-07-22,2,17.64705882,07.04.2023-1500.0-17.647058823529413 Berlin  Tempelhof-Schöneberg,Schöneberg,2023-07,52.482157,13.3551901
07.04.2023,700,55,2023-05-04,2023-05-27,0,12.72727273,07.04.2023-700.0-12.727272727272727 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
07.04.2023,820,50,2023-04-28,2023-05-19,1,16.4,07.04.2023-820.0-16.4 Berlin  Mariendorf,Mariendorf,2023-05,52.44008,13.3900277
12.04.2023,860,30,2023-04-13,,,28.66666667,12.04.2023-860.0-28.666666666666668 Wohnungen von HousingAnywhere*,Berlin,,52.5170365,13.3888599
12.04.2023,790,40,2023-04-13,,,19.75,12.04.2023-790.0-19.75 Wohnungen von Spotahome*,Berlin,,52.5170365,13.3888599
07.04.2023,650,63,2023-04-22,2023-05-13,1,10.31746032,07.04.2023-650.0-10.317460317460318 Berlin  Falkenberg,Berlin,2023-05,52.5170365,13.3888599
07.04.2023,250,32,2023-05-17,2023-05-21,0,7.8125,07.04.2023-250.0-7.8125 Berlin  Boxhagener Platz,Berlin,2023-05,52.5170365,13.3888599
07.04.2023,850,44,2023-05-01,2025-05-01,24,19.31818182,07.04.2023-850.0-19.318181818181817 Berlin  Lichtenberg,Lichtenberg,2025-05,48.9212959,7.4812268
07.04.2023,1300,58,2023-04-20,2023-05-31,1,22.4137931,07.04.2023-1300.0-22.413793103448278 Berlin  Mitte,Mitte,2023-05,52.5178855,13.4040601
07.04.2023,1249,47,2023-04-07,2024-03-31,11,26.57446809,07.04.2023-1249.0-26.574468085106382 Berlin  Kreuzberg,Kreuzberg,2024-03,52.4976443,13.411914
07.04.2023,1800,70,2023-04-22,2023-05-31,1,25.71428571,07.04.2023-1800.0-25.714285714285715 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
07.04.2023,450,63,2023-04-07,,,7.142857143,07.04.2023-450.0-7.142857142857143 Berlin  Lichtenberg,Lichtenberg,,48.9212959,7.4812268
07.04.2023,650,40,2023-04-16,2023-05-07,1,16.25,07.04.2023-650.0-16.25 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
07.04.2023,386,40,2023-05-01,,,9.65,07.04.2023-386.0-9.65 Berlin  Tempelhof-Schöneberg,Schöneberg,,52.482157,13.3551901
07.04.2023,1550,120,2023-04-07,,,12.91666667,07.04.2023-1550.0-12.916666666666666 Berlin  Wedding,Wedding,,52.550123,13.34197
07.04.2023,1040,59,2023-04-15,,,17.62711864,07.04.2023-1040.0-17.627118644067796 Berlin  Mitte,Mitte,,52.5178855,13.4040601
07.04.2023,1091,19,2023-05-01,,,57.42105263,07.04.2023-1091.0-57.421052631578945 Berlin  Mitte,Mitte,,52.5178855,13.4040601
07.04.2023,740,4,2023-04-15,2026-06-30,38,185,07.04.2023-740.0-185.0 Berlin  Neukölln,Neukölln,2026-06,52.4811497,13.4353501
07.04.2023,900,35,2023-04-07,2024-05-01,13,25.71428571,07.04.2023-900.0-25.714285714285715 Berlin  Reinickendorf,Reinickendorf,2024-05,52.6047631,13.2952872
07.04.2023,690,69,2023-04-07,,,10,07.04.2023-690.0-10.0 Berlin  Schöneberg,Schöneberg,,52.482157,13.3551901
07.04.2023,350,65,2023-05-02,2023-05-09,0,5.384615385,07.04.2023-350.0-5.384615384615385 Berlin  Friedrichshain-Kreuzberg,Friedrichshain,2023-05,52.5122154,13.4502904
07.04.2023,2700,86,2023-05-01,2023-05-31,0,31.39534884,07.04.2023-2700.0-31.3953488372093 Berlin,Berlin,2023-05,52.5170365,13.3888599
07.04.2023,2100,60,2023-06-01,2023-09-01,3,35,07.04.2023-2100.0-35.0 Berlin  Neukölln,Neukölln,2023-09,52.4811497,13.4353501
07.04.2023,400,80,2023-04-24,2023-04-30,0,5,07.04.2023-400.0-5.0 Berlin  ostkreuz,Berlin,2023-04,52.5170365,13.3888599
07.04.2023,1350,32,2023-05-02,2024-05-31,12,42.1875,07.04.2023-1350.0-42.1875 Berlin  Prenzlauer Berg,Prenzlauer Berg,2024-05,52.5398466,13.4285652
12.04.2023,770,45,2023-04-13,,,17.11111111,12.04.2023-770.0-17.11111111111111 Wohnungen von HousingAnywhere*,Berlin,,52.5170365,13.3888599
12.04.2023,730,40,2023-04-13,,,18.25,12.04.2023-730.0-18.25 Wohnungen von Spotahome*,Berlin,,52.5170365,13.3888599
07.04.2023,1000,60,2023-05-03,2023-06-01,1,16.66666667,07.04.2023-1000.0-16.666666666666668 Berlin  Neukölln,Neukölln,2023-06,52.4811497,13.4353501
07.04.2023,550,80,2023-05-02,2023-05-17,0,6.875,07.04.2023-550.0-6.875 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
07.04.2023,730,75,2023-05-01,2023-05-16,0,9.733333333,07.04.2023-730.0-9.733333333333333 Berlin  Gesundbrunnen,Gesundbrunnen,2023-05,52.5509201,13.384846
07.04.2023,1350,80,2023-05-08,2023-10-08,5,16.875,07.04.2023-1350.0-16.875 Berlin  Wedding,Wedding,2023-10,52.550123,13.34197
07.04.2023,260,42,2023-04-18,2023-04-25,0,6.19047619,07.04.2023-260.0-6.190476190476191 Berlin  Neukölln,Neukölln,2023-04,52.4811497,13.4353501
07.04.2023,550,30,2023-04-07,2023-05-30,1,18.33333333,07.04.2023-550.0-18.333333333333332 Berlin  Adlershof,Berlin,2023-05,52.5170365,13.3888599
07.04.2023,2000,75,2023-04-07,2023-09-30,5,26.66666667,07.04.2023-2000.0-26.666666666666668 Berlin  Weißensee,Weißensee,2023-09,52.5546193,13.4630018
07.04.2023,1490,66,2023-05-02,,,22.57575758,07.04.2023-1490.0-22.575757575757574 Berlin  Biesdorf,Berlin,,52.5170365,13.3888599
07.04.2023,2200,108,2023-04-01,2024-04-30,12,20.37037037,07.04.2023-2200.0-20.37037037037037 Berlin  Charlottenburg-Wilmersdorf,Charlottenburg,2024-04,52.515747,13.3096834
06.04.2023,1000,58,2023-05-02,2023-08-11,3,17.24137931,06.04.2023-1000.0-17.24137931034483 Berlin  Berlin,Berlin,2023-08,52.5170365,13.3888599
06.04.2023,1400,100,2023-05-06,2023-07-07,2,14,06.04.2023-1400.0-14.0 Berlin  Neukölln,Neukölln,2023-07,52.4811497,13.4353501
06.04.2023,1550,123,2023-04-30,2023-06-01,2,12.60162602,06.04.2023-1550.0-12.601626016260163 Berlin  Charlottenburg,Charlottenburg,2023-06,52.515747,13.3096834
06.04.2023,80,50,2023-05-09,2023-05-14,0,1.6,06.04.2023-80.0-1.6 Berlin  Kreuzberg,Kreuzberg,2023-05,52.4976443,13.411914
06.04.2023,700,62,2023-04-06,2023-04-30,0,11.29032258,06.04.2023-700.0-11.290322580645162 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-04,52.5398466,13.4285652
06.04.2023,300,65,2023-04-17,2023-04-23,0,4.615384615,06.04.2023-300.0-4.615384615384615 Berlin  Mariendorf,Mariendorf,2023-04,52.44008,13.3900277
06.04.2023,1432,56,2023-07-01,2024-03-31,8,25.57142857,06.04.2023-1432.0-25.571428571428573 Berlin,Berlin,2024-03,52.5170365,13.3888599
06.04.2023,410,50,2023-04-24,2023-05-07,1,8.2,06.04.2023-410.0-8.2 Berlin  Plänterwald,Berlin,2023-05,52.5170365,13.3888599
06.04.2023,450,65,2023-05-01,2023-07-31,2,6.923076923,06.04.2023-450.0-6.923076923076923 Berlin  Neukölln,Neukölln,2023-07,52.4811497,13.4353501
06.04.2023,1200,80,2023-05-12,2023-05-24,0,15,06.04.2023-1200.0-15.0 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
06.04.2023,730,30,2023-05-01,2023-06-30,1,24.33333333,06.04.2023-730.0-24.333333333333332 Berlin  Neukölln,Neukölln,2023-06,52.4811497,13.4353501
12.04.2023,1080,45,2023-04-13,,,24,12.04.2023-1080.0-24.0 Wohnungen von HousingAnywhere*,Berlin,,52.5170365,13.3888599
12.04.2023,1030,40,2023-04-13,,,25.75,12.04.2023-1030.0-25.75 Wohnungen von Spotahome*,Berlin,,52.5170365,13.3888599
06.04.2023,2000,90,2023-04-21,2023-04-22,0,22.22222222,06.04.2023-2000.0-22.22222222222222 Berlin,Berlin,2023-04,52.5170365,13.3888599
06.04.2023,2800,90,2023-01-10,2023-06-30,5,31.11111111,06.04.2023-2800.0-31.11111111111111 Berlin  Charlottenburg,Charlottenburg,2023-06,52.515747,13.3096834
06.04.2023,1300,90,2023-05-18,2023-06-06,1,14.44444444,06.04.2023-1300.0-14.444444444444445 Berlin  Neukölln,Neukölln,2023-06,52.4811497,13.4353501
06.04.2023,900,35,2023-05-01,2023-05-31,0,25.71428571,06.04.2023-900.0-25.714285714285715 Berlin  Kreuzberg,Kreuzberg,2023-05,52.4976443,13.411914
06.04.2023,850,100,2023-04-13,2023-04-29,0,8.5,06.04.2023-850.0-8.5 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-04,52.5398466,13.4285652
06.04.2023,80,65,2023-04-06,2023-12-20,8,1.230769231,06.04.2023-80.0-1.2307692307692308 Berlin,Berlin,2023-12,52.5170365,13.3888599
06.04.2023,1199,32,2023-04-06,,,37.46875,06.04.2023-1199.0-37.46875 Berlin  Lichtenberg,Lichtenberg,,48.9212959,7.4812268
06.04.2023,1800,87,2023-06-12,2023-08-20,2,20.68965517,06.04.2023-1800.0-20.689655172413794 Berlin  Gesundbrunnen,Gesundbrunnen,2023-08,52.5509201,13.384846
06.04.2023,1600,73,2023-08-05,2023-10-05,2,21.91780822,06.04.2023-1600.0-21.91780821917808 Berlin,Berlin,2023-10,52.5170365,13.3888599
06.04.2023,800,65,2023-04-22,2023-04-29,0,12.30769231,06.04.2023-800.0-12.307692307692308 Berlin  Lichtenberg,Lichtenberg,2023-04,48.9212959,7.4812268
06.04.2023,1045,42,2023-05-27,2023-06-01,1,24.88095238,06.04.2023-1045.0-24.88095238095238 Berlin  Berlin,Berlin,2023-06,52.5170365,13.3888599
06.04.2023,1800,78,2023-07-21,2023-08-25,1,23.07692308,06.04.2023-1800.0-23.076923076923077 Berlin  Friedrichshain-Kreuzberg,Friedrichshain,2023-08,52.5122154,13.4502904
06.04.2023,1500,62,2023-05-23,2023-07-11,2,24.19354839,06.04.2023-1500.0-24.193548387096776 Berlin  Friedrichshain,Friedrichshain,2023-07,52.5122154,13.4502904
06.04.2023,1100,37,2023-05-01,2024-04-30,11,29.72972973,06.04.2023-1100.0-29.72972972972973 Berlin  Charlottenburg,Charlottenburg,2024-04,52.515747,13.3096834
06.04.2023,790,55,2023-05-01,2023-09-30,4,14.36363636,06.04.2023-790.0-14.363636363636363 Berlin  Steglitz,Steglitz,2023-09,52.4572569,13.3222865
06.04.2023,1091,19,2023-05-01,,,57.42105263,06.04.2023-1091.0-57.421052631578945 Berlin  Mitte,Mitte,,52.5178855,13.4040601
06.04.2023,1075,38,2023-04-11,,,28.28947368,06.04.2023-1075.0-28.289473684210527 Berlin  Kreuzberg,Kreuzberg,,52.4976443,13.411914
06.04.2023,1800,65,2023-05-09,2023-06-16,1,27.69230769,06.04.2023-1800.0-27.692307692307693 Berlin  Kreuzberg,Kreuzberg,2023-06,52.4976443,13.411914
06.04.2023,1550,66,2023-04-11,,,23.48484848,06.04.2023-1550.0-23.484848484848484 Berlin  Kreuzberg,Kreuzberg,,52.4976443,13.411914
06.04.2023,1080,50,2023-04-06,,,21.6,06.04.2023-1080.0-21.6 Berlin  Pankow,Pankow,,52.5979174,13.435316
12.04.2023,770,35,2023-04-13,,,22,12.04.2023-770.0-22.0 Wohnungen von HousingAnywhere*,Berlin,,52.5170365,13.3888599
12.04.2023,720,35,2023-04-13,,,20.57142857,12.04.2023-720.0-20.571428571428573 Wohnungen von Spotahome*,Berlin,,52.5170365,13.3888599
06.04.2023,338,40,2023-04-06,,,8.45,06.04.2023-338.0-8.45 Berlin  Prenzlauer Berg,Prenzlauer Berg,,52.5398466,13.4285652
06.04.2023,1185,65,2023-04-06,2025-12-01,32,18.23076923,06.04.2023-1185.0-18.23076923076923 Berlin  Prenzlauer Berg,Prenzlauer Berg,2025-12,52.5398466,13.4285652
06.04.2023,1450,52,2023-04-12,,,27.88461538,06.04.2023-1450.0-27.884615384615383 Berlin  Kreuzberg,Kreuzberg,,52.4976443,13.411914
06.04.2023,500,65,2023-05-02,2023-05-08,0,7.692307692,06.04.2023-500.0-7.6923076923076925 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
06.04.2023,550,20,2023-04-27,2023-07-06,3,27.5,06.04.2023-550.0-27.5 Berlin  Lichtenberg,Lichtenberg,2023-07,48.9212959,7.4812268
06.04.2023,600,86,2023-04-18,2023-04-24,0,6.976744186,06.04.2023-600.0-6.976744186046512 Berlin  Kreuzberg,Kreuzberg,2023-04,52.4976443,13.411914
06.04.2023,980,28,2023-04-24,2023-07-24,3,35,06.04.2023-980.0-35.0 Berlin  Gesundbrunnen,Gesundbrunnen,2023-07,52.5509201,13.384846
06.04.2023,1800,19,2023-05-01,2023-06-20,1,94.73684211,06.04.2023-1800.0-94.73684210526316 Berlin  Wedding,Wedding,2023-06,52.550123,13.34197
06.04.2023,300,68,2023-07-07,2023-07-22,0,4.411764706,06.04.2023-300.0-4.411764705882353 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-07,52.5398466,13.4285652
06.04.2023,1250,57,2023-05-01,2023-05-31,0,21.92982456,06.04.2023-1250.0-21.92982456140351 Berlin  Berlin,Berlin,2023-05,52.5170365,13.3888599
06.04.2023,500,72,2023-05-15,2023-05-31,0,6.944444444,06.04.2023-500.0-6.944444444444445 Berlin  Neukölln,Neukölln,2023-05,52.4811497,13.4353501
06.04.2023,850,40,2023-04-25,2023-06-09,2,21.25,06.04.2023-850.0-21.25 Berlin  Weißensee,Weißensee,2023-06,52.5546193,13.4630018
06.04.2023,1001,45,2023-05-15,2023-06-11,1,22.24444444,06.04.2023-1001.0-22.244444444444444 Berlin,Berlin,2023-06,52.5170365,13.3888599
06.04.2023,1500,90,2023-05-01,2023-05-30,0,16.66666667,06.04.2023-1500.0-16.666666666666668 Berlin  Moabit,Moabit,2023-05,52.5301017,13.3425422
06.04.2023,1200,37,2023-04-16,2023-07-16,3,32.43243243,06.04.2023-1200.0-32.432432432432435 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-07,52.5398466,13.4285652
06.04.2023,575,37,2023-05-01,,,15.54054054,06.04.2023-575.0-15.54054054054054 Berlin  Friedenau,Berlin,,52.5170365,13.3888599
06.04.2023,1050,35,2023-09-01,,,30,06.04.2023-1050.0-30.0 Berlin,Berlin,,52.5170365,13.3888599
06.04.2023,850,55,2023-05-01,2023-07-31,2,15.45454545,06.04.2023-850.0-15.454545454545455 Berlin  Moabit,Moabit,2023-07,52.5301017,13.3425422
06.04.2023,1300,80,2023-05-17,2023-06-17,1,16.25,06.04.2023-1300.0-16.25 Berlin  Neukölln,Neukölln,2023-06,52.4811497,13.4353501
06.04.2023,870,59,2023-04-29,2023-06-14,2,14.74576271,06.04.2023-870.0-14.745762711864407 Berlin  Spandau,Spandau,2023-06,52.535788,13.1977924
12.04.2023,680,45,2023-04-13,,,15.11111111,12.04.2023-680.0-15.11111111111111 Wohnungen von HousingAnywhere*,Berlin,,52.5170365,13.3888599
12.04.2023,670,45,2023-04-13,,,14.88888889,12.04.2023-670.0-14.88888888888889 Wohnungen von Spotahome*,Berlin,,52.5170365,13.3888599
06.04.2023,950,63,2023-04-07,2023-05-06,1,15.07936508,06.04.2023-950.0-15.079365079365079 Berlin  Friedrichshain,Friedrichshain,2023-05,52.5122154,13.4502904
06.04.2023,1800,90,2023-04-15,2023-05-15,1,20,06.04.2023-1800.0-20.0 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
06.04.2023,1200,65,2023-04-24,2023-06-26,2,18.46153846,06.04.2023-1200.0-18.46153846153846 Berlin  Schöneberg,Schöneberg,2023-06,52.482157,13.3551901
06.04.2023,200,60,2023-04-20,2023-04-24,0,3.333333333,06.04.2023-200.0-3.3333333333333335 Berlin  Neukölln,Neukölln,2023-04,52.4811497,13.4353501
06.04.2023,45,60,2023-04-20,2023-04-24,0,0.75,06.04.2023-45.0-0.75 Berlin  Neukölln,Neukölln,2023-04,52.4811497,13.4353501
06.04.2023,950,20,2023-05-01,,,47.5,06.04.2023-950.0-47.5 Berlin  Charlottenburg,Charlottenburg,,52.515747,13.3096834
06.04.2023,1200,23,2023-05-15,2023-12-31,7,52.17391304,06.04.2023-1200.0-52.17391304347826 Berlin  Berlin Mitte/Moabit,Mitte,2023-12,52.5178855,13.4040601
06.04.2023,700,80,2023-09-13,2023-10-03,1,8.75,06.04.2023-700.0-8.75 Berlin  Neukölln,Neukölln,2023-10,52.4811497,13.4353501
06.04.2023,450,49,2023-04-22,2023-05-06,1,9.183673469,06.04.2023-450.0-9.183673469387756 Berlin  Friedrichshain,Friedrichshain,2023-05,52.5122154,13.4502904
06.04.2023,250,50,2023-04-07,2023-04-13,0,5,06.04.2023-250.0-5.0 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-04,52.5398466,13.4285652
06.04.2023,986,53,2023-04-06,2024-04-01,12,18.60377358,06.04.2023-986.0-18.60377358490566 Berlin  Neukölln,Neukölln,2024-04,52.4811497,13.4353501
06.04.2023,1300,58,2023-07-01,2024-06-06,11,22.4137931,06.04.2023-1300.0-22.413793103448278 Berlin  Berlin,Berlin,2024-06,52.5170365,13.3888599
05.04.2023,890,48,2023-04-05,2023-04-30,0,18.54166667,05.04.2023-890.0-18.541666666666668 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-04,52.5398466,13.4285652
05.04.2023,1575,57,2023-06-16,2023-06-26,0,27.63157895,05.04.2023-1575.0-27.63157894736842 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-06,52.5398466,13.4285652
05.04.2023,1250,78,2023-04-12,2023-06-09,2,16.02564103,05.04.2023-1250.0-16.025641025641026 Berlin  Kreuzberg,Kreuzberg,2023-06,52.4976443,13.411914
05.04.2023,1550,90,2023-10-01,2024-03-31,5,17.22222222,05.04.2023-1550.0-17.22222222222222 Berlin  Oberschöneweide,Oberschöneweide,2024-03,52.4624563,13.5234762
05.04.2023,700,30,2023-04-05,,,23.33333333,05.04.2023-700.0-23.333333333333332 Berlin  Kreuzberg,Kreuzberg,,52.4976443,13.411914
05.04.2023,770,42,2023-05-17,2023-06-22,1,18.33333333,05.04.2023-770.0-18.333333333333332 Berlin  Friedrichshain,Friedrichshain,2023-06,52.5122154,13.4502904
05.04.2023,50,43,2023-05-19,2023-05-22,0,1.162790698,05.04.2023-50.0-1.1627906976744187 Berlin  Kreuzberg,Kreuzberg,2023-05,52.4976443,13.411914
05.04.2023,85,52,2023-04-06,2023-04-11,0,1.634615385,05.04.2023-85.0-1.6346153846153846 Berlin  Britz,Berlin,2023-04,52.5170365,13.3888599
12.04.2023,860,50,2023-04-13,,,17.2,12.04.2023-860.0-17.2 Wohnungen von HousingAnywhere*,Berlin,,52.5170365,13.3888599
12.04.2023,790,35,2023-04-13,,,22.57142857,12.04.2023-790.0-22.571428571428573 Wohnungen von Spotahome*,Berlin,,52.5170365,13.3888599
05.04.2023,2000,80,2023-05-07,2023-06-17,1,25,05.04.2023-2000.0-25.0 Berlin  Wedding,Wedding,2023-06,52.550123,13.34197
05.04.2023,950,68,2023-05-10,2023-05-29,0,13.97058824,05.04.2023-950.0-13.970588235294118 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-05,52.5398466,13.4285652
05.04.2023,1000,83,2023-04-17,2023-04-30,0,12.04819277,05.04.2023-1000.0-12.048192771084338 Berlin  Kreuzberg,Kreuzberg,2023-04,52.4976443,13.411914
05.04.2023,2350,70,2023-06-11,2030-12-31,90,33.57142857,05.04.2023-2350.0-33.57142857142857 Berlin  Hoppegarten,Berlin,2030-12,52.5170365,13.3888599
05.04.2023,1500,68,2023-05-01,2023-06-30,1,22.05882353,05.04.2023-1500.0-22.058823529411764 Berlin  Neukölln,Neukölln,2023-06,52.4811497,13.4353501
05.04.2023,425,47,2023-03-08,2023-06-30,3,9.042553191,05.04.2023-425.0-9.042553191489361 Berlin  Hansaviertel,Berlin,2023-06,52.5170365,13.3888599
05.04.2023,700,95,2023-04-19,2023-05-07,1,7.368421053,05.04.2023-700.0-7.368421052631579 Berlin  Friedenau,Berlin,2023-05,52.5170365,13.3888599
05.04.2023,668,30,2023-04-10,,,22.26666667,05.04.2023-668.0-22.266666666666666 Berlin  Marzahn,Marzahn,,52.5429481,13.563142
05.04.2023,1200,55,2023-05-15,2024-06-01,13,21.81818182,05.04.2023-1200.0-21.818181818181817 Berlin  Reinickendorf,Reinickendorf,2024-06,52.6047631,13.2952872
05.04.2023,1000,43,2023-04-07,2024-04-30,12,23.25581395,05.04.2023-1000.0-23.25581395348837 Berlin  Tempelhof-Neukölln,Neukölln,2024-04,52.4811497,13.4353501
05.04.2023,100,22,2023-04-06,2023-04-13,0,4.545454545,05.04.2023-100.0-4.545454545454546 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-04,52.5398466,13.4285652
05.04.2023,700,45,2023-04-28,2023-05-19,1,15.55555556,05.04.2023-700.0-15.555555555555555 Berlin,Berlin,2023-05,52.5170365,13.3888599
05.04.2023,700,60,2023-05-19,2023-06-04,1,11.66666667,05.04.2023-700.0-11.666666666666666 Berlin  Friedrichshain,Friedrichshain,2023-06,52.5122154,13.4502904
05.04.2023,900,130,2023-04-14,2023-05-03,1,6.923076923,05.04.2023-900.0-6.923076923076923 Berlin,Berlin,2023-05,52.5170365,13.3888599
05.04.2023,1350,37,2023-05-01,2023-05-31,0,36.48648649,05.04.2023-1350.0-36.486486486486484 Berlin  Friedrichshain,Friedrichshain,2023-05,52.5122154,13.4502904
05.04.2023,400,40,2023-04-05,2023-04-18,0,10,05.04.2023-400.0-10.0 Berlin,Berlin,2023-04,52.5170365,13.3888599
05.04.2023,840,75,2023-06-01,2023-06-18,0,11.2,05.04.2023-840.0-11.2 Berlin  Neukölln,Neukölln,2023-06,52.4811497,13.4353501
05.04.2023,1200,35,2023-05-01,,,34.28571429,05.04.2023-1200.0-34.285714285714285 Berlin  Schöneberg,Schöneberg,,52.482157,13.3551901
05.04.2023,1730,53,2023-05-07,2024-05-25,12,32.64150943,05.04.2023-1730.0-32.64150943396226 Berlin  pappelallee kiez,Berlin,2024-05,52.5170365,13.3888599
05.04.2023,1500,110,2023-05-26,2023-07-25,2,13.63636364,05.04.2023-1500.0-13.636363636363637 Berlin  Dahlem,Berlin,2023-07,52.5170365,13.3888599
12.04.2023,680,30,2023-04-13,,,22.66666667,12.04.2023-680.0-22.666666666666668 Wohnungen von HousingAnywhere*,Berlin,,52.5170365,13.3888599
12.04.2023,640,35,2023-04-13,,,18.28571429,12.04.2023-640.0-18.285714285714285 Wohnungen von Spotahome*,Berlin,,52.5170365,13.3888599
05.04.2023,1250,70,2023-06-05,2023-07-08,1,17.85714286,05.04.2023-1250.0-17.857142857142858 Berlin,Berlin,2023-07,52.5170365,13.3888599
05.04.2023,100,107,2023-08-05,2023-08-20,0,0.9345794393,05.04.2023-100.0-0.9345794392523364 Berlin  Kreuzberg,Kreuzberg,2023-08,52.4976443,13.411914
05.04.2023,845,75,2023-05-13,2023-05-25,0,11.26666667,05.04.2023-845.0-11.266666666666667 Berlin,Berlin,2023-05,52.5170365,13.3888599
05.04.2023,1500,70,2023-06-05,2023-07-02,1,21.42857143,05.04.2023-1500.0-21.428571428571427 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-07,52.5398466,13.4285652
05.04.2023,3000,100,2023-09-01,2024-01-31,4,30,05.04.2023-3000.0-30.0 Berlin  Mitte,Mitte,2024-01,52.5178855,13.4040601
05.04.2023,700,145,2023-04-21,2023-05-20,1,4.827586207,05.04.2023-700.0-4.827586206896552 Berlin  Kladow,Berlin,2023-05,52.5170365,13.3888599
05.04.2023,40,42,2023-05-06,2023-05-09,0,0.9523809524,05.04.2023-40.0-0.9523809523809523 Berlin  Weißensee,Weißensee,2023-05,52.5546193,13.4630018
05.04.2023,1000,42,2023-05-07,2023-07-07,2,23.80952381,05.04.2023-1000.0-23.80952380952381 Berlin  Wedding,Wedding,2023-07,52.550123,13.34197
05.04.2023,600,64,2023-05-06,2023-05-20,0,9.375,05.04.2023-600.0-9.375 Berlin  Prebzlauer Berg,Berlin,2023-05,52.5170365,13.3888599
05.04.2023,460,45,2023-05-15,2023-06-02,1,10.22222222,05.04.2023-460.0-10.222222222222221 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-06,52.5398466,13.4285652
05.04.2023,800,42,2023-05-01,2023-08-01,3,19.04761905,05.04.2023-800.0-19.047619047619047 Berlin  Weißensee,Weißensee,2023-08,52.5546193,13.4630018
05.04.2023,250,75,2023-04-15,2023-04-20,0,3.333333333,05.04.2023-250.0-3.3333333333333335 Berlin  Charlottenburg,Charlottenburg,2023-04,52.515747,13.3096834
05.04.2023,225,60,2023-04-08,2023-04-16,0,3.75,05.04.2023-225.0-3.75 Berlin  Prenzlauer Berg,Prenzlauer Berg,2023-04,52.5398466,13.4285652
05.04.2023,900,30,2023-05-01,2023-09-30,4,30,05.04.2023-900.0-30.0 Berlin  Schmargendorf,Schmargendorf,2023-09,52.4789022,13.2929962
05.04.2023,625,14,2023-06-15,2023-10-15,4,44.64285714,05.04.2023-625.0-44.642857142857146 Berlin,Berlin,2023-10,52.5170365,13.3888599
05.04.2023,280,74,2023-04-07,2023-04-10,0,3.783783784,05.04.2023-280.0-3.7837837837837838 Berlin  Mitte,Mitte,2023-04,52.5178855,13.4040601
05.04.2023,1670,67,2023-05-01,,,24.92537313,05.04.2023-1670.0-24.925373134328357 Berlin,Berlin,,52.5170365,13.3888599
05.04.2023,450,43,2023-05-06,2023-05-19,0,10.46511628,05.04.2023-450.0-10.465116279069768 Berlin  Friedrichshain,Friedrichshain,2023-05,52.5122154,13.4502904
05.04.2023,900,34,2023-04-11,2024-04-11,12,26.47058824,05.04.2023-900.0-26.470588235294116 Berlin,Berlin,2024-04,52.5170365,13.3888599
05.04.2023,700,35,2023-05-18,2023-07-09,2,20,05.04.2023-700.0-20.0 Berlin  Neukölln,Neukölln,2023-07,52.4811497,13.4353501
