,index,Link,Posting Date,Location,City,Neighbourhood (Dirty),Address,Price,Pure rent,Service Charge,Other Charge,Size,Date From,Date To,DataFrame,Deposit
1794,4996817,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.4996817.html,11.12.2021,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,430€,5000,5000,5000,12m²,01.01.2021,01.02.2022,20230424,5000
1795,9043764,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.9043764.html,09.12.2021,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,550€,5000,5000,5000,17m²,01.06.2021,,20230424,5000
1796,5333309,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.5333309.html,08.12.2021,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,520€,5000,5000,5000,25m²,09.07.2021,05.08.2021,20230424,5000
1797,7661548,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.7661548.html,26.11.2021,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,800€,5000,5000,5000,26m²,01.01.2021,,20230424,5000
1798,7645347,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.7645347.html,23.11.2021,"Berlin
                                                                    Wilmersdorf",Berlin,                                                                   Wilmersdorf,Muster Str. 1,20€,5000,5000,5000,36m²,23.11.2021,31.01.2022,20230424,5000
1799,9026602,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.9026602.html,17.11.2021,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,125€,5000,5000,5000,12m²,19.10.2021,,20230424,5000
1800,6466345,www.wg-gesucht.de/wg-zimmer-in-Berlin-Hellersdorf.6466345.html,31.05.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,290 €,5000,5000,5000,20m²,01.06.2023,,20230424,5000
1801,8993508,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.8993508.html,31.05.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,270 €,5000,5000,5000,23m²,01.06.2023,,20230424,5000
1802,7653697,www.wg-gesucht.de/wg-zimmer-in-Berlin-Spandau.7653697.html,02.11.2021,"Berlin
                                                                    Hellersdorf",Berlin,                                                                   Hellersdorf,Muster Str. 1,450€,5000,5000,5000,11m²,08.08.2021,01.01.2023,20230424,5000
1803,8594589,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8594589.html,23.10.2021,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,50€,5000,5000,5000,30m²,24.10.2021,31.10.2021,20230424,5000
1804,8615581,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.8615581.html,01.10.2021,"Berlin
                                                                    Spandau",Berlin,                                                                   Spandau,Muster Str. 1,25€,5000,5000,5000,12m²,26.10.2021,01.12.2021,20230424,5000
1805,8876813,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.8876813.html,17.09.2021,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,460€,5000,5000,5000,16m²,05.07.2021,01.10.2021,20230424,5000
1806,8863574,www.wg-gesucht.de/wg-zimmer-in-Berlin-Ahrensfelde.8863574.html,12.09.2021,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,30€,5000,5000,5000,10m²,12.09.2021,30.11.2021,20230424,5000
1807,8864430,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8864430.html,29.08.2021,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,18€,5000,5000,5000,27m²,01.09.2021,17.09.2021,20230424,5000
1808,8799465,www.wg-gesucht.de/wg-zimmer-in-Berlin-Treptow.8799465.html,19.08.2021,"Berlin
                                                                    Ahrensfelde",Berlin,                                                                   Ahrensfelde,Muster Str. 1,10€,5000,5000,5000,5m²,19.08.2021,31.10.2025,20230424,5000
1809,8832565,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.8832565.html,19.08.2021,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,20€,5000,5000,5000,18m²,21.08.2021,27.08.2021,20230424,5000
1810,8029255,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.8029255.html,09.08.2021,"Berlin
                                                                    Treptow",Berlin,                                                                   Treptow,Muster Str. 1,700€,5000,5000,5000,28m²,09.08.2021,30.11.2021,20230424,5000
1811,7953713,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7953713.html,04.08.2021,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,50€,5000,5000,5000,25m²,04.08.2021,01.10.2022,20230424,5000
1812,8728966,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.8728966.html,28.06.2021,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,750€,5000,5000,5000,27m²,28.06.2021,01.06.2022,20230424,5000
1813,8728138,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8728138.html,25.06.2021,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,360€,5000,5000,5000,16m²,01.07.2021,31.07.2021,20230424,5000
1814,8663630,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.8663630.html,14.06.2021,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,15€,5000,5000,5000,18m²,01.07.2021,14.07.2021,20230424,5000
1815,8389512,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.8389512.html,14.06.2021,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,200€,5000,5000,5000,23m²,20.06.2021,28.06.2021,20230424,5000
1816,8562075,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mariendorf.8562075.html,14.06.2021,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,40€,5000,5000,5000,18m²,29.06.2021,13.07.2021,20230424,5000
1817,8587288,www.wg-gesucht.de/wg-zimmer-in-Berlin-Altglienicke.8587288.html,04.05.2021,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,550€,5000,5000,5000,12m²,04.05.2021,01.10.2021,20230424,5000
1818,8585590,www.wg-gesucht.de/wg-zimmer-in-Berlin-Gatow.8585590.html,10.04.2021,"Berlin
                                                                    Mariendorf",Berlin,                                                                   Mariendorf,Muster Str. 1,575€,5000,5000,5000,16m²,10.04.2021,,20230424,5000
1819,8525783,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof.8525783.html,25.03.2021,"Berlin
                                                                    Altglienicke",Berlin,                                                                   Altglienicke,Muster Str. 1,554€,5000,5000,5000,13m²,01.04.2021,,20230424,5000
1820,8305671,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.8305671.html,31.05.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,400 €,5000,5000,5000,19m²,01.06.2023,,20230424,5000
1821,8496004,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.8496004.html,31.05.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,380 €,5000,5000,5000,25m²,01.06.2023,,20230424,5000
1822,8472297,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.8472297.html,01.02.2021,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,50€,5000,5000,5000,25m²,02.02.2021,12.02.2021,20230424,5000
1823,7824770,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tiergarten.7824770.html,30.01.2021,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,360€,5000,5000,5000,8m²,30.01.2021,01.04.2021,20230424,5000
1824,8397939,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.8397939.html,21.01.2021,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,500€,5000,5000,5000,20m²,02.02.2021,03.03.2021,20230424,5000
1825,7668586,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.7668586.html,30.12.2020,"Berlin
                                                                    Tiergarten",Berlin,                                                                   Tiergarten,Muster Str. 1,500€,5000,5000,5000,23m²,30.12.2020,31.01.2022,20230424,5000
1826,8370758,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.8370758.html,25.12.2020,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,670€,5000,5000,5000,16m²,01.01.2020,31.03.2021,20230424,5000
1827,8241717,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.8241717.html,15.12.2020,"Berlin
                                                                    Reinickendorf",Berlin,                                                                   Reinickendorf,Muster Str. 1,285€,5000,5000,5000,14m²,01.01.2021,31.03.2021,20230424,5000
1828,8393920,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.8393920.html,04.12.2020,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,500€,5000,5000,5000,20m²,01.01.2020,31.01.2020,20230424,5000
1829,8290085,www.wg-gesucht.de/wg-zimmer-in-Berlin-Rudow.8290085.html,02.12.2020,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,22€,5000,5000,5000,12m²,02.12.2020,10.12.2020,20230424,5000
1830,8291540,www.wg-gesucht.de/wg-zimmer-in-Berlin-Rudow.8291540.html,27.11.2020,"Berlin
                                                                    Pankow",Berlin,                                                                   Pankow,Muster Str. 1,500€,5000,5000,5000,25m²,01.01.2020,31.07.2021,20230424,5000
1831,8391167,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.8391167.html,24.11.2020,"Berlin
                                                                    Rudow",Berlin,                                                                   Rudow,Muster Str. 1,702€,5000,5000,5000,12m²,24.11.2020,20.09.2021,20230424,5000
1832,8376658,www.wg-gesucht.de/wg-zimmer-in-Berlin-Koepenick.8376658.html,24.11.2020,"Berlin
                                                                    Rudow",Berlin,                                                                   Rudow,Muster Str. 1,350€,5000,5000,5000,13m²,24.11.2020,,20230424,5000
1833,8159636,www.wg-gesucht.de/wg-zimmer-in-Berlin-Oberschoeneweide.8159636.html,24.11.2020,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,850€,5000,5000,5000,25m²,24.11.2020,,20230424,5000
1834,8361300,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.8361300.html,14.11.2020,"Berlin
                                                                    Köpenick",Berlin,                                                                   Köpenick,Muster Str. 1,15€,5000,5000,5000,40m²,14.11.2020,01.12.2021,20230424,5000
1835,8279091,www.wg-gesucht.de/wg-zimmer-in-Berlin-berlin.8279091.html,09.11.2020,"Berlin
                                                                    Oberschöneweide",Berlin,                                                                   Oberschöneweide,Muster Str. 1,570€,5000,5000,5000,25m²,01.12.2020,01.09.2022,20230424,5000
1836,8225134,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichsheim-um-die-Ecke.8225134.html,04.11.2020,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,500€,5000,5000,5000,20m²,01.02.2020,31.12.2021,20230424,5000
1837,8337131,www.wg-gesucht.de/wg-zimmer-in-Berlin-Steglitz.8337131.html,22.10.2020,"Berlin
                                                                    berlin",Berlin,                                                                   berlin,Muster Str. 1,350€,5000,5000,5000,14m²,22.10.2020,,20230424,5000
1838,8226801,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichterfelde.8226801.html,22.10.2020,"Berlin
                                                                    Friedrichsheim um die Ecke",Berlin,                                                                   Friedrichsheim um die Ecke,Muster Str. 1,375€,5000,5000,5000,20m²,22.10.2020,,20230424,5000
1839,8299548,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.8299548.html,21.10.2020,"Berlin
                                                                    Steglitz",Berlin,                                                                   Steglitz,Muster Str. 1,460€,5000,5000,5000,12m²,21.10.2020,,20230424,5000
1840,8289852,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tempelhof-Schoeneberg.8289852.html,31.05.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,280 €,5000,5000,5000,16m²,01.06.2023,,20230424,5000
1841,8281583,www.wg-gesucht.de/wg-zimmer-in-Berlin-Hellersdorf.8281583.html,31.05.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,270 €,5000,5000,5000,23m²,01.06.2023,,20230424,5000
1842,3776162,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wilmersdorf.3776162.html,29.09.2020,"Berlin
                                                                    Tempelhof-Schöneberg",Berlin,                                                                   Tempelhof-Schöneberg,Muster Str. 1,730€,5000,5000,5000,24m²,01.10.2020,01.10.2021,20230424,5000
1843,7146461,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin.7146461.html,28.09.2020,"Berlin
                                                                    Hellersdorf",Berlin,                                                                   Hellersdorf,Muster Str. 1,30€,5000,5000,5000,11m²,28.09.2020,31.01.2021,20230424,5000
1844,8220586,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.8220586.html,27.09.2020,"Berlin
                                                                    Wilmersdorf",Berlin,                                                                   Wilmersdorf,Muster Str. 1,415€,5000,5000,5000,15m²,01.01.2020,02.01.2020,20230424,5000
1845,5718364,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.5718364.html,13.09.2020,"Berlin
                                                                    Berlin",Berlin,                                                                   Berlin,Muster Str. 1,450€,5000,5000,5000,13m²,01.10.2020,12.05.2023,20230424,5000
1846,8173390,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.8173390.html,31.08.2020,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,400€,5000,5000,5000,19m²,31.08.2020,01.10.2020,20230424,5000
1847,8166604,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichsfelde.8166604.html,25.08.2020,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,380€,5000,5000,5000,22m²,25.08.2020,01.01.2021,20230424,5000
1848,8158489,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.8158489.html,10.08.2020,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,40€,5000,5000,5000,30m²,10.08.2020,01.09.2020,20230424,5000
1849,7073768,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.7073768.html,08.08.2020,"Berlin
                                                                    Friedrichsfelde",Berlin,                                                                   Friedrichsfelde,Muster Str. 1,380€,5000,5000,5000,19m²,01.10.2020,01.02.2021,20230424,5000
1850,8063416,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.8063416.html,03.08.2020,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,40€,5000,5000,5000,20m²,03.08.2020,11.08.2020,20230424,5000
1851,5396806,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.5396806.html,15.07.2020,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,510€,5000,5000,5000,12m²,01.08.2020,,20230424,5000
1852,8049846,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.8049846.html,23.06.2020,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,450€,5000,5000,5000,16m²,01.07.2020,01.10.2020,20230424,5000
1853,8019758,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.8019758.html,23.06.2020,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,360€,5000,5000,5000,26m²,05.07.2020,30.09.2020,20230424,5000
1854,7893869,www.wg-gesucht.de/wg-zimmer-in-Berlin-Johannisthal.7893869.html,13.06.2020,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,450€,5000,5000,5000,13m²,13.06.2020,01.11.2020,20230424,5000
1855,7967807,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.7967807.html,29.05.2020,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,120€,5000,5000,5000,17m²,05.06.2020,19.06.2020,20230424,5000
1856,7779790,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.7779790.html,11.05.2020,"Berlin
                                                                    Johannisthal",Berlin,                                                                   Johannisthal,Muster Str. 1,360€,5000,5000,5000,11m²,11.05.2020,,20230424,5000
1857,7939965,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.7939965.html,11.05.2020,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,20€,5000,5000,5000,13m²,11.05.2020,01.06.2020,20230424,5000
1858,7329553,www.wg-gesucht.de/wg-zimmer-in-Berlin-Weissensee.7329553.html,30.04.2020,"Berlin
                                                                    Pankow",Berlin,                                                                   Pankow,Muster Str. 1,45€,5000,5000,5000,12m²,17.05.2020,01.10.2020,20230424,5000
1859,3958894,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.3958894.html,28.04.2020,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,18€,5000,5000,5000,18m²,28.04.2020,01.12.2020,20230424,5000
1860,7459692,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichtenberg.7459692.html,31.05.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,210 €,5000,5000,5000,15m²,01.06.2023,,20230424,5000
1861,7923632,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7923632.html,31.05.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,200 €,5000,5000,5000,25m²,01.06.2023,,20230424,5000
1862,7916903,www.wg-gesucht.de/wg-zimmer-in-Berlin-Reinickendorf.7916903.html,05.04.2020,"Berlin
                                                                    Lichtenberg",Berlin,                                                                   Lichtenberg,Muster Str. 1,580€,5000,5000,5000,18m²,05.04.2020,01.04.2021,20230424,5000
1863,7902164,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7902164.html,31.03.2020,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,20€,5000,5000,5000,27m²,07.04.2020,04.06.2020,20230424,5000
1864,7900487,www.wg-gesucht.de/wg-zimmer-in-Berlin-Berlin--Marzahn.7900487.html,25.03.2020,"Berlin
                                                                    Reinickendorf",Berlin,                                                                   Reinickendorf,Muster Str. 1,500€,5000,5000,5000,26m²,01.03.2020,31.08.2020,20230424,5000
1865,7877213,www.wg-gesucht.de/wg-zimmer-in-Berlin-Tegel.7877213.html,24.03.2020,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,25€,5000,5000,5000,6m²,25.03.2020,01.07.2020,20230424,5000
1866,7870274,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schoeneberg.7870274.html,14.03.2020,"Berlin
                                                                    Berlin - Marzahn",Berlin,                                                                   Berlin - Marzahn,Muster Str. 1,429€,5000,5000,5000,20m²,14.03.2020,01.04.2020,20230424,5000
1867,7845232,www.wg-gesucht.de/wg-zimmer-in-Berlin-Pankow.7845232.html,14.03.2020,"Berlin
                                                                    Tegel",Berlin,                                                                   Tegel,Muster Str. 1,25€,5000,5000,5000,16m²,14.03.2020,01.01.2021,20230424,5000
1868,7834742,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.7834742.html,27.02.2020,"Berlin
                                                                    Schöneberg",Berlin,                                                                   Schöneberg,Muster Str. 1,35€,5000,5000,5000,15m²,10.03.2020,07.04.2020,20230424,5000
1869,5324423,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.5324423.html,14.02.2020,"Berlin
                                                                    Pankow",Berlin,                                                                   Pankow,Muster Str. 1,35€,5000,5000,5000,25m²,15.02.2020,01.04.2020,20230424,5000
1870,7811450,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.7811450.html,11.02.2020,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,35€,5000,5000,5000,15m²,16.02.2020,30.03.2020,20230424,5000
1871,7763492,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.7763492.html,31.01.2020,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,370€,5000,5000,5000,20m²,17.02.2020,31.03.2020,20230424,5000
1872,7759586,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.7759586.html,29.01.2020,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,400€,5000,5000,5000,10m²,03.02.2020,01.03.2020,20230424,5000
1873,7749088,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.7749088.html,06.01.2020,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,28€,5000,5000,5000,25m²,18.01.2020,24.01.2020,20230424,5000
1874,7675637,www.wg-gesucht.de/wg-zimmer-in-Berlin-Adlershof.7675637.html,04.01.2020,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,35€,5000,5000,5000,35m²,07.01.2020,15.01.2020,20230424,5000
1875,7740068,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.7740068.html,28.12.2019,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,23€,5000,5000,5000,12m²,16.01.2020,09.02.2020,20230424,5000
1876,7735946,www.wg-gesucht.de/wg-zimmer-in-Berlin-Mitte.7735946.html,20.12.2019,"Berlin
                                                                    Adlershof",Berlin,                                                                   Adlershof,Muster Str. 1,21€,5000,5000,5000,25m²,20.12.2019,02.01.2020,20230424,5000
1877,7733708,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7733708.html,19.12.2019,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,500€,5000,5000,5000,19m²,01.01.2019,28.02.2020,20230424,5000
1878,6680957,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.6680957.html,16.12.2019,"Berlin
                                                                    Mitte",Berlin,                                                                   Mitte,Muster Str. 1,550€,5000,5000,5000,20m²,01.01.2020,01.02.2021,20230424,5000
1879,7681500,www.wg-gesucht.de/wg-zimmer-in-Berlin-BERLIN.7681500.html,15.12.2019,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,15€,5000,5000,5000,20m²,30.12.2019,31.12.2019,20230424,5000
1880,7668483,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.7668483.html,31.05.2023,Zimmer von HousingAnywhere*,Zimmervon HousingAnywhere*,Zimmervon HousingAnywhere*,Muster Str. 1,230 €,5000,5000,5000,19m²,01.06.2023,,20230424,5000
1881,7691499,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.7691499.html,31.05.2023,Zimmer von Spotahome*,Zimmervon Spotahome*,Zimmervon Spotahome*,Muster Str. 1,220 €,5000,5000,5000,24m²,01.06.2023,,20230424,5000
1882,7679952,www.wg-gesucht.de/wg-zimmer-in-Berlin-Schildow.7679952.html,25.11.2019,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,530€,5000,5000,5000,25m²,01.11.2019,31.03.2020,20230424,5000
1883,7691275,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7691275.html,19.11.2019,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,26€,5000,5000,5000,20m²,28.12.2019,03.01.2020,20230424,5000
1884,4146344,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.4146344.html,19.11.2019,"Berlin
                                                                    Schildow",Berlin,                                                                   Schildow,Muster Str. 1,400€,5000,5000,5000,30m²,15.12.2019,15.03.2020,20230424,5000
1885,7578181,www.wg-gesucht.de/wg-zimmer-in-Berlin-Oberschoeneweide.7578181.html,19.11.2019,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,12€,5000,5000,5000,14m²,19.11.2019,30.11.2019,20230424,5000
1886,7672773,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg.7672773.html,13.11.2019,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,390€,5000,5000,5000,12m²,05.01.2019,04.02.2019,20230424,5000
1887,7598345,www.wg-gesucht.de/wg-zimmer-in-Berlin-Friedrichshain.7598345.html,09.11.2019,"Berlin
                                                                    Oberschöneweide",Berlin,                                                                   Oberschöneweide,Muster Str. 1,25€,5000,5000,5000,12m²,01.12.2019,01.01.2020,20230424,5000
1888,7637327,www.wg-gesucht.de/wg-zimmer-in-Berlin-Lichterfelde.7637327.html,07.11.2019,"Berlin
                                                                    Prenzlauer Berg",Berlin,                                                                   Prenzlauer Berg,Muster Str. 1,50€,5000,5000,5000,20m²,21.12.2019,26.12.2019,20230424,5000
1889,7645421,www.wg-gesucht.de/wg-zimmer-in-Berlin-Westend.7645421.html,03.11.2019,"Berlin
                                                                    Friedrichshain",Berlin,                                                                   Friedrichshain,Muster Str. 1,150€,5000,5000,5000,15m²,25.09.2019,01.10.2019,20230424,5000
1890,7644859,www.wg-gesucht.de/wg-zimmer-in-Berlin-Neukoelln.7644859.html,02.11.2019,"Berlin
                                                                    Lichterfelde",Berlin,                                                                   Lichterfelde,Muster Str. 1,400€,5000,5000,5000,18m²,01.12.2019,01.12.2020,20230424,5000
1891,7606126,www.wg-gesucht.de/wg-zimmer-in-Berlin-Charlottenburg.7606126.html,21.10.2019,"Berlin
                                                                    Westend",Berlin,                                                                   Westend,Muster Str. 1,45€,5000,5000,5000,30m²,18.11.2019,05.12.2019,20230424,5000
1892,7634199,www.wg-gesucht.de/wg-zimmer-in-Berlin-Kreuzberg.7634199.html,21.10.2019,"Berlin
                                                                    Neukölln",Berlin,                                                                   Neukölln,Muster Str. 1,800€,5000,5000,5000,28m²,23.10.2019,12.11.2019,20230424,5000
1893,7554103,www.wg-gesucht.de/wg-zimmer-in-Berlin-Moabit.7554103.html,20.10.2019,"Berlin
                                                                    Charlottenburg",Berlin,                                                                   Charlottenburg,Muster Str. 1,30€,5000,5000,5000,10m²,20.10.2019,20.10.2020,20230424,5000
1894,7600311,www.wg-gesucht.de/wg-zimmer-in-Berlin-Wedding.7600311.html,14.10.2019,"Berlin
                                                                    Kreuzberg",Berlin,                                                                   Kreuzberg,Muster Str. 1,25€,5000,5000,5000,13m²,01.11.2019,01.12.2019,20230424,5000
1895,7583948,www.wg-gesucht.de/wg-zimmer-in-Berlin-strastrobe.7583948.html,08.10.2019,"Berlin
                                                                    Moabit",Berlin,                                                                   Moabit,Muster Str. 1,30€,5000,5000,5000,20m²,11.10.2019,31.10.2019,20230424,5000
1896,7567252,www.wg-gesucht.de/wg-zimmer-in-Berlin-Prenzlauer-Berg-Mitte.7567252.html,25.09.2019,"Berlin
                                                                    Wedding",Berlin,                                                                   Wedding,Muster Str. 1,25€,5000,5000,5000,18m²,04.10.2019,10.10.2019,20230424,5000
